url,title,content
https://assistance.free.fr/articles/utiliser-deezer-849,Utiliser Deezer,"Étape 1 Téléchargez l'application  Deezer  à partir du  PlayStore . Étape 2 Une fois installée, vous y accédez depuis l'accueil de votre  Player  ou dans les applications. Étape 3 Lorsque vous lancez l'application Deezer, renseignez votre  identifiant  et votre  mot de passe   Deezer . Étape 4 Vous pouvez rechercher des morceaux et écouter vos playlists. Seul un abonnement à l'offre  Premium+  de Deezer permet une  écoute illimitée  des morceaux. Autrement, vous ne pouvez écouter que les 30 premières secondes."
https://assistance.free.fr/articles/forfait-free-utiliser-mes-services-free-a-linternational-882,Forfait Free : Utiliser mes services Free à l'international,"Depuis l'étranger, Free Mobile vous permet d'accéder à ses services, tels qu'Internet, pour des coûts spécifiques (sauf  destinations incluses  dans votre Forfait Free). Les tarifs (appels ou consommation Internet (DATA)), depuis l'étranger et selon les pays, sont disponibles sur la brochure tarifaire. Elle indique également les pays dans lesquels l'utilisation des services mobiles Free est possible.   Pour votre Forfait Free, assurez-vous de ne pas avoir activé l' option Forfait bloqué  qui empêche les communications vers/depuis l'étranger. Depuis l'international : Pour contacter votre messagerie vocale : composez le  +33 695600011  (ou laissez appuyée la touche  1  de votre téléphone).  Votre  code secret  doit avoir été personnalisé.   Pour contacter notre support téléphonique Free : composez le  +33 178569560 .   Pour contacter un correspondant en France : veillez à ce que son numéro soit précédé du préfixe international  +33  (le 0 qui suit doit être supprimé). Pour un appel vers un mobile français, cela donne donc  +33  623456789. Si vous ne souhaitez pas utiliser l'accès à Internet et pour vous éviter des frais supplémentaires, désactivez l'option d' itinérance  (si active) depuis votre téléphone. Les services inclus (messagerie vocale visuelle, présentation du numéro, double appel, suivi de consommation, rejet des appels anonymes, protection contre les renvois d'appels, abonné absent, numéros abrégés et filtrage d'appels et de SMS)  ne sont pas accessibles  en dehors de la France métropolitaine."
https://assistance.free.fr/articles/utiliser-cafeyn-597,Utiliser Cafeyn,"Le service  Cafeyn  est accessible : depuis un  ordinateur  en vous rendant sur le site  Cafeyn , depuis un appareil mobile ( smartphone/tablette ) grâce à l'application Cafeyn disponible dans les magasins d'applications ( Play Store  ou  App Store ).  "
https://assistance.free.fr/articles/disney-plus-quest-ce-que-cest--237,Disney+ : qu'est-ce que c'est ?,"Disney+  est une  plateforme proposant des contenus vidéos  réunissant les univers Disney, Pixar, Marvel, Star Wars et National Geographic, tout cela depuis votre Freebox compatible mais également depuis un ordinateur ou une tablette/smartphone grâce à l'application Disney+ (jusqu'à 4 écrans en simultané).  En savoir plus sur notre  site commercial  ou directement sur le  site de Disney ."
https://assistance.free.fr/articles/tuto-free-grille-des-programmes-tv-140,Tuto Free : grille des programmes TV,Découvrez la grille des programmes TV Mini 4K dans la vidéo ci-dessous.
https://assistance.free.fr/articles/disney-plus-quest-ce-que-cest--1180,Disney+ : qu'est-ce que c'est ?,"Disney+  est une  plateforme proposant des contenus vidéos  réunissant les univers Disney, Pixar, Marvel, Star Wars et National Geographic, tout cela depuis votre Freebox compatible mais également depuis un ordinateur ou une tablette/smartphone grâce à l'application Disney+ (jusqu'à 4 écrans en simultané). En savoir plus sur notre  site commercial  ou directement sur le  site de Disney ."
https://assistance.free.fr/articles/me-retracter-dun-achat-de-mobile-free-962,Me rétracter d'un achat de mobile Free,"Cet article ne concerne pas la location avec option d'achat proposée dans le cadre de  Free Flex . Après la commande d'un terminal mobile chez Free, vous avez la possibilité de vous rétracter de votre achat ou de votre location de mobile, 14 jours à partir de sa réception.  Pour vous rétracter, adressez un courrier à l'adresse suivante :  Free Mobile – Rétractation – 75371 Paris Cedex 08 France Vous pouvez utiliser le formulaire de rétractation disponible à l'impression dans vos Conditions générales d'abonnement ou de location. Vous devez également restituer le mobile, au plus tard 14 jours après nous avoir communiqué votre décision de rétractation, à l'adresse suivante : Free Service Mobile - 91818 Corbeil-Essonnes Cedex Les frais d'envoi sont à votre charge.  Dans le cadre de votre rétractation, vous serez remboursé de tous les paiements versés y compris les frais de livraison, au plus tard 14 jours à compter de la date à laquelle Free est informé de votre décision.  Le remboursement sera effectué via le même moyen de paiement que celui utilisé pour la commande initiale, sauf si vous convenez expressément d'un moyen différent.  Il peut toutefois être différé jusqu'à la réception du mobile par Free ou jusqu'à ce que vous ayez fourni une preuve d'expédition du mobile. La démarche de rétractation dépend de votre situation actuelle :  Vous n'avez pas encore réceptionné le colis contenant votre mobile : Ne récupérez pas votre colis et adressez votre courrier de rétractation (ou formulaire) en précisant vos nom, prénom et identifiant abonné mobile. Vous avez réceptionné le colis contenant votre mobile : Envoyez votre courrier de rétractation et retournez le colis complet dans les délais légaux. Si votre téléphone n'a pas encore été expédié, vous pouvez annuler votre commande depuis votre  Espace Abonné Mobile , rubrique  Mes commandes  >  Commandes mobiles  (le remboursement des frais déjà engagés aura lieu dans les 14 jours)."
https://assistance.free.fr/articles/disney-plus-mabonner-au-service-1179,Disney+ : m'abonner au service,"Depuis votre ordinateur Depuis votre  Espace Abonné Freebox , identifiez-vous à l'aide de vos identifiants Freebox, puis : A la rubrique  Télévision , cliquez sur  Disney+ . Cliquez sur le bouton  Je souscris . Vous serez redirigé vers le site de Disney+ pour créer votre compte Disney+. Depuis votre téléviseur  Une fois votre Freebox  Player  allumé : Rendez-vous à la chaîne  132  ou lancez l' application Disney+  (vous pouvez le faire à l'aide de votre télécommande Freebox si vous avez le Player Pop). Appuyez sur le bouton  OK  et laissez-vous guider (votre  code d'achat  vous sera demandé). Si vous disposez déjà d'un abonnement Disney+, il est inutile de souscrire à nouveau : utilisez votre compte existant sur votre Freebox compatible (votre abonnement continuera à être facturé par Disney+)."
https://assistance.free.fr/articles/mon-adresse-nest-pas-encore-eligible-a-la-fibre-que-faire--149,Mon adresse n'est pas encore éligible à la Fibre. Que faire ?,"Free déploie activement la Fibre optique en France, y compris dans les zones moins denses avec pour objectif 30 millions de prises raccordables en 2024. Si votre zone d'habitation a été fibrée récemment, nous prendrons prochainement contact avec vous pour votre raccordement. Toutefois, pour rester informé de son déploiement, vous pouvez remplir le formulaire d’intérêt Fibre disponible depuis notre  carte d’éligibilité ."
https://assistance.free.fr/articles/les-destinations-incluses-dans-mon-forfait-free-lorsque-je-suis-a-letranger-986,Les destinations incluses dans mon Forfait Free lorsque je suis à l'étranger,"En voyage à l'international, le  Forfait Free 5G  vous permet de passer des appels, d'envoyer des SMS/MMS et d'avoir accès à Internet depuis de nombreuses destinations.  Liste des destinations incluses dans votre Forfait Free 5G Aucune activation n'est nécessaire pour profiter de votre Forfait Free si vous vous situez dans une destination incluse : il suffit d'émettre ou de recevoir un appel/SMS/MMS ou d'établir une connexion à Internet depuis la destination.  Les communications depuis les destinations incluses dans le Forfait Free sont valables sous réserve d'une utilisation raisonnable des services (voir la  Brochure tarifaire ). Davantage d'informations  sur votre Forfait Free 5G à l'international .  "
https://assistance.free.fr/articles/option-booster-quest-ce-que-cest--1311,Option Booster : qu'est-ce que c'est ?,"L'option Booster permet aux abonnés au Forfait 2€ d'enrichir leur forfait en appels et en données Internet, en France et depuis l'Europe et les DOM.  Voir la page commerciale La souscription à l'option Booster est sans engagement et peut-être annulée à tout moment.  "
https://assistance.free.fr/articles/refuser-tous-les-appels-vers-mon-numero-894,Refuser tous les appels vers mon numéro,"Ce service vous permet de  refuser tous les appels entrants  vers votre numéro.  Pour activer ce service : Rendez-vous sur votre  Espace Abonné Mobile  à l'aide de vos identifiants mobiles. À la rubrique  Mon forfait mobile  puis  Mes services . Dans la liste, cherchez  Abonné absent . Activez le service. Une fois activé, tous les appelants sont avertis par un message automatique indiquant que vous n'êtes pas joignable. Vous pouvez désactiver ce service à tout moment en cliquant sur la croix."
https://assistance.free.fr/articles/sabonnerse-desabonner-a-nextory-youboox-591,S’abonner/se désabonner à Nextory (Youboox),"Pour souscrire, 3 possibilités : Rendez-vous sur votre  Espace Abonné Freebox , rubrique  Mon abonnement  puis  Offre de livres audio, d'ebooks et de presse Nextory  et enfin  Je souscris . Rendez-vous sur votre  Espace Abonné Mobile , rubrique  Mon forfait mobile ,  Mes options  puis  Offre de livres audio, d'ebooks et de presse Nextory . Rendez-vous sur la page  Nextory (Youboox)  du  site Free . Pour résilier l'offre Nextory (Youboox), rendez-vous au même endroit sur votre Espace Abonné."
https://assistance.free.fr/articles/associer-mes-peripheriques-bluetooth-771,Associer mes périphériques Bluetooth,"Étape 1 À l'aide de la touche « Maison » de votre télécommande, rendez-vous à l'accueil du Player. Étape 2 Allez vers le bas en cliquant sur les flèches et sélectionnez  Réglages. Étape 3 Descendez jusqu'à la ligne  Télécommande et accessoires  et choisissez  Ajouter un accessoire  (avec le symbole du Bluetooth). La recherche des accessoires se lance. Étape 4 L'accessoire que vous souhaitez associer sera détecté s'il est bien en mode association Bluetooth. Sélectionnez-le afin de l'associer.  "
https://assistance.free.fr/articles/preparer-mon-envoi-au-sav-1000,Préparer mon envoi au SAV,"Avant de confier votre mobile en SAV : Sauvegardez vos données  : lors du passage en SAV, l'ensemble des données contenues dans le téléphone et/ou sur sa carte mémoire seront effacées. Si votre mobile est équipé d'une carte mémoire amovible, retirez-la, sinon elle pourrait être détruite. Retournez uniquement le mobile  : sauf demande expresse du constructeur ou de Free, le produit doit être retourné grâce au  kit retour mobile  sans ses accessoires (la carte mémoire doit être retirée du mobile et conservée). Joignez une  copie de votre facture d'achat  : n’envoyez pas votre exemplaire original qui pourrait être détruit."
https://assistance.free.fr/articles/enregistrer-un-programme-tv-a-distance-211,Enregistrer un programme TV à distance,"Rendez-vous dans votre  Espace Abonné  à l'aide de votre identifiant et du mot de passe associé. Dans l'onglet  Télévision , cliquez sur le lien  Guide TV . Sélectionnez le programme que vous souhaitez enregistrer et cliquez sur  Enregistrer . Vérifiez les paramètres de l'enregistrement et validez avec le bouton  Programmer l'enregistrement ."
https://assistance.free.fr/articles/activer-loffre-cafeyn-596,Activer l'offre Cafeyn,Étape 1 Rendez-vous sur votre  Espace Abonné . Étape 2 Rendez-vous à la rubrique  Mon abonnement  puis  Offre de presse Cafeyn . Étape 3 Cliquez sur le bouton  Activer mon offre Cafeyn .  Vous êtes invité à créer un compte sur le site  Cafeyn . Étape 4 Renseignez les informations demandées. Étape 5 Votre compte est créé et fonctionnel.
https://assistance.free.fr/articles/option-booster-comment-en-beneficier--1313,Option Booster : comment en bénéficier ?,"L'option Booster est disponible  uniquement pour le Forfait 2€ . Vous disposez déjà d'un Forfait 2€ Rendez-vous dans votre  Espace Abonné  et dans  Gérer mes options , cliquez sur  Option Booster - sans engagement . Prenez connaissance des conditions et tarifs, acceptez-les en cochant la case et cliquez sur  Souscrire l'offre . Confirmez votre choix. L'option prend effet immédiatement. Vous souscrivez un Forfait 2€ Lors de votre inscription, il vous suffit de cocher l' option Booster . L'annulation de l'option est possible à tout moment depuis votre  Espace Abonné  dans  Gérer mes options . L'option demeure active jusqu'à la prochaine date de facturation de l'abonnement et son coût reste dû.  "
https://assistance.free.fr/articles/pages-perso-comment-les-gerer--621,Pages Perso : comment les gérer ?,"Pour gérer vos pages personnelles, vous devez vous connecter à votre  Interface de gestion  puis saisir dans  Identifiant  l'adresse e-mail concernée et son mot de passe.  Une fois connecté, sur le menu de droite plusieurs actions sont possibles afin de gérer vos pages persos :  consulter les conditions générales d'utilisation personnaliser le mot de passe de connexion FTP personnaliser le mot de passe de connexion SQL consulter les statistiques d'accès au webalize de votre site web activer les statistiques phpmyvisites de votre site web consulter les statistiques d'accès phpmyvisites de votre site web effacer des messages du livre d'or, etc. Depuis cette page, il est également possible d'accéder et gérer les bases de données SQL."
https://assistance.free.fr/articles/duree-de-la-garantie-des-accessoires-achetes-depuis-lespace-abonne-774,Durée de la garantie des accessoires achetés depuis l'Espace Abonné,"Les accessoires achetés dans la Boutique de l' Espace Abonné  sont garantis. La durée de cette garantie commence  à compter de la date de la commande  et varie selon le type d'accessoires. Accessoires garantis 6 mois : Les câbles : HDMI, Ethernet, Péritel, cordon en 8, etc. Les filtres : DSL + câble RJ11, xDSL, kit paire de filtres Les télécommandes Les accessoires Bluetooth : GamePad, clavier (pour Freebox Révolution) Les socles Starck (pour Freebox Révolution) Les jarretières optiques Accessoires garantis 12 mois : Les alimentations Les FreePlugs Les dongles USB Les disques durs : 1 To (pour la Freebox Delta), eSATA Les éléments du Pack Sécurité (détecteur de mouvement, caméra, télécommande, etc. pour la Freebox Delta)"
https://assistance.free.fr/articles/peripheriques-de-stockage-usb-formats-compatibles-89,Périphériques de stockage USB : formats compatibles,"Le disque dur / la clé USB doit être formaté(e) à l'aide de l'un des systèmes de fichiers suivants : FAT32  (ou  FAT16 ), limitation de 4 Go maximum par fichier HFS et HFS+ NTFS  Ext4 (RW)  XFS  Les périphériques actuels sont généralement tous compatibles.    Les types de médias suivants sont compatibles :  Formats de lecture de  photos  : GIF, JPEG, PNG Formats de lecture de  musique  : MP1, MP3, MPEG4 AAC Formats de lecture de  vidéos  avec prise en charge des codecs suivants   : H.264/MPEG-4 AVC, MPEG-1, MPEG-2, MPEG-4, VC1, DivX"
https://assistance.free.fr/articles/tuto-free-associer-ma-telecommande-freebox-delta-devialet-38,Tuto Free : associer ma télécommande Freebox Delta Devialet,"Votre télécommande ne semble plus répondre, n'est plus reconnue par votre Freebox Player Devialet ou vous venez d'en recevoir une neuve : procédez aux manipulations décrites dans la vidéo ci-dessous."
https://assistance.free.fr/articles/tuto-free-associer-ma-telecommande-freebox-mini-4k-37,Tuto Free : associer ma télécommande Freebox Mini 4K,"Votre télécommande ne semble plus répondre, n'est plus reconnue par votre Freebox Player ou vous venez d'en recevoir une neuve : procédez aux manipulations décrites dans la vidéo ci-dessous."
https://assistance.free.fr/articles/delais-moyens-de-raccordement-en-fibre-32,Délais moyens de raccordement en Fibre,"Après le début des démarches, comptez une  vingtaine de jours  pour procéder au  raccordement de votre logement en Fibre ."
https://assistance.free.fr/articles/free-flex-offres-de-remboursement-1060,Free Flex : offres de remboursement,"Free est amené à proposer des remises sur certains téléphones, applicables à l'aide de coupons de remboursement. Lors de votre commande Free Flex, cela est signalé par la mention  Remboursement sur demande sous forme d’avoir . Pour en bénéficier : Rendez-vous sur votre  Espace Abonné Mobile , rubrique  Mes offres de remboursement . Entrez le  code IMEI  de votre téléphone dans le champ qui s'affiche. Cliquez sur  Valider ma demande .  "
https://assistance.free.fr/articles/disney-plus-mabonner-au-service-192,Disney+ : m'abonner au service,"Depuis votre ordinateur Depuis votre  Espace Abonné Freebox , identifiez-vous à l'aide de vos identifiants Freebox, puis : A la rubrique  Télévision , cliquez sur  Disney+ . Cliquez sur le bouton  Je souscris . Vous serez redirigé vers le site de Disney+ pour créer votre compte Disney+. Depuis votre téléviseur  Une fois votre Freebox  Player Pop  allumé : Rendez-vous à la chaîne  132  ou lancez l' application Disney+  à l'aide de votre télécommande Freebox.  Appuyez sur le bouton  OK  et laissez-vous guider (votre  code d'achat  vous sera demandé). Si vous disposez déjà d'un abonnement Disney+, il est inutile de souscrire à nouveau : utilisez votre compte existant sur votre Freebox compatible (votre abonnement continuera à être facturé par Disney+)."
https://assistance.free.fr/articles/quelles-freebox-sont-compatibles-avec-la-fibre--30,Quelles Freebox sont compatibles avec la Fibre ?,"Toutes nos Freebox sont compatibles   avec la Fibre sauf les plus anciennes, auquel cas nous vous proposerons un échange sans frais pour un modèle plus récent et compatible."
https://assistance.free.fr/articles/tuto-free-rendez-vous-fibre-a-domicile-pour-installation-de-la-prise-optique-35,Tuto Free : rendez-vous Fibre à domicile pour installation de la prise optique,Tout savoir sur l'intervention du technicien à votre domicile pour le raccordement à la Fibre Free :
https://assistance.free.fr/articles/netflix-activer-mon-compte-244,Netflix : activer mon compte,"Je n'ai pas de compte Netflix : Vous avez la possibilité de créer un compte Netflix en vous rendant dans l'application  Netflix  à l'aide de votre  télécommande  Freebox (ou directement sur la  chaîne 130 ). Vous pouvez aussi le faire en ligne depuis votre  Espace Abonné Freebox , à la rubrique  Télévision  puis  Netflix . J'ai déjà un compte Netflix : Pour le faire fonctionner depuis votre Freebox, il vous suffit de lancer l' application Netflix  à l'aide de votre  télécommande  Freebox (ou de vous rendre directement sur la  chaîne 130 ) et d'y indiquer vos identifiants Netflix. Vous pouvez aussi le faire en ligne depuis votre  Espace Abonné Freebox , à la rubrique  Télévision  puis  Netflix .  "
https://assistance.free.fr/articles/disney-plus-quest-ce-que-cest--191,Disney+ : qu'est-ce que c'est ?,"Disney+  est une  plateforme proposant des contenus vidéos  réunissant les univers Disney, Pixar, Marvel, Star Wars et National Geographic, tout cela depuis votre Freebox compatible mais également depuis un ordinateur ou une tablette/smartphone grâce à l'application Disney+ (jusqu'à 4 écrans en simultané).  En savoir plus sur notre  site commercial  ou directement sur le  site de Disney ."
https://assistance.free.fr/articles/free-transfert-quest-ce-que-cest--625,Free Transfert : qu'est-ce que c'est ?,"Le service  Free Transfert  vous offre la possibilité de stocker provisoirement des fichiers volumineux afin de pouvoir les transmettre à vos proches. En d'autres termes, vous avez la possibilité d'envoyer de gros fichiers (photos, vidéos, documents…), depuis votre navigateur Internet (ordinateur ou smartphone), aux personnes de votre choix. Elles recevront une notification par email leur permettant de télécharger ce contenu.  Les principales caractéristiques du service sont les suivantes :  Transfert et envoi de fichiers illimités,  sans limite de volume  (jusqu'à 10 Go pour les non abonnés Freebox) Jusqu'à  50 destinataires  (10 pour les non abonnés Freebox) Possibilité de   choisir une  durée de validité du transfert  jusqu'à 30 jours (7 pour les non abonnés Freebox) Service gratuit"
https://assistance.free.fr/articles/tuto-free-utiliser-le-mode-tnt-143,Tuto Free : utiliser le mode TNT,Découvrez le mode TNT de votre Player Mini 4K dans la vidéo ci-dessous.
https://assistance.free.fr/articles/image-etou-son-degrade-ou-de-mauvaise-qualite-659,Image et/ou son dégradé ou de mauvaise qualité,"L'image et/ou le son sont dégradés lorsque vous consultez une chaîne TV : Vérifiez l'état de l'ensemble des raccordements de votre Freebox.  Si vous êtes en ADSL,  assurez-vous que votre débit est suffisant  et coupez les téléchargements/accès depuis les ordinateurs reliés à votre Freebox. Débranchez et rebranchez le  câble HDMI  (ou péritel) pour écarter tout problème de mauvais contact. S'il est endommagé, remplacez-le par un autre câble de ce type. Éloignez la Freebox de toute source de perturbation électromagnétique. Exemple : un four à micro-ondes placé à proximité de la Freebox peut perturber le signal. Vérifiez que votre boîtier Freebox est dans un espace suffisamment aéré. Si vous utilisez des  FreePlugs , vérifiez qu'ils ne sont pas derrière un parafoudre ou un onduleur. Si le problème persiste et dans la mesure du possible, reliez vos deux boîtiers Freebox à l'aide d'un  câble Ethernet ."
https://assistance.free.fr/articles/free-flex-arreter-mon-contrat-de-location-avec-option-dachat-1061,Free Flex : arrêter mon contrat de Location avec Option d'Achat,"Dans les 14 jours suivant votre commande : Vous bénéficiez d'un délai de  rétractation  pour arrêter votre contrat. Dans les 24 premiers mois de votre contrat : Vous avez la possibilité d' acheter votre téléphone  en payant  le montant de votre option d'achat  et  les loyers restants dus . Après les 24 premiers mois de votre contrat : Vous avez la possibilité de : Acheter votre téléphone  en payant  le montant de votre option d’achat  et mettre fin au prélèvement des loyers. Restituer votre téléphone   sans frais  et mettre fin au prélèvement des loyers. Choisir un nouveau mobile en  restituant votre téléphone  actuel et mettre fin au prélèvement des loyers. Prolonger votre contrat et garder votre mobile en continuant à payer les loyers. En cas d'achat ou de restitution, votre contrat de Location avec Option d'Achat Free Flex sera résilié. Votre contrat d'abonnement mobile Free se poursuit."
https://assistance.free.fr/articles/location-de-telephone-mettre-fin-au-contrat-996,Location de téléphone : mettre fin au contrat,"Cet article ne concerne pas la location avec option d'achat proposée dans le cadre de  Free Flex . À la fin des 24 mois de location de votre téléphone chez Free, vous avez deux possibilités : Mettre fin à votre contrat de location. Vous devrez restituer le mobile qui reste la propriété de Free. En cas de non-restitution, vous serez facturé et votre téléphone sera bloqué. Laisser le contrat se poursuivre automatiquement chaque mois. Vous ne pouvez en aucun cas revendre ou donner le téléphone en location car il demeure la  propriété de Free ."
https://assistance.free.fr/articles/netflix-quels-sont-les-debits-necessaires-pour-une-utilisation-optimale--181,Netflix : quels sont les débits nécessaires pour une utilisation optimale ?,"0,5 Mbit/s : vitesse de connexion  requise 1,5 Mbit/s : vitesse de connexion  recommandée 3 Mbit/s : recommandation pour une  qualité SD 5 Mbit/s : recommandation pour une  qualité HD  25 Mbit/s : recommandation pour une  qualité Ultra HD"
https://assistance.free.fr/articles/netflix-est-ce-que-ce-service-presente-un-cout-supplementaire-sur-ma-facture-free--249,Netflix : est-ce que ce service présente un coût supplémentaire sur ma facture Free ?,"Cela dépend de la manière   dont vous vous abonnez à Netflix :  Si vous vous abonnez depuis   votre  Freebox  ou  Espace Abonné , le tarif mensuel du forfait Netflix choisi sera effectivement prélevé   sur votre facture Free. Si vous disposez   déjà d'un compte  Netflix , c'est Netflix qui continuera   de vous  facturer  chaque mois."
https://assistance.free.fr/articles/disney-plus-acceder-au-service-depuis-ma-tv-ou-mon-peripherique-mobile-235,Disney+ : accéder au service depuis ma TV ou mon périphérique mobile,"Depuis mon interface TV Lancez l'application  Disney+  intégrée. Ou rendez-vous sur la chaîne  132 . Depuis un appareil mobile Téléchargez et lancez l' application Disney+  sur votre appareil. La première fois, vous devrez saisir les identifiants Disney+ qui vous ont été fournis lors de votre inscription au service."
https://assistance.free.fr/articles/rattacher-un-compte-email-a-mon-abonnement-freebox-acces-libre-607,Rattacher un compte email à mon abonnement Freebox / Accès Libre,"Il est possible de  rattacher  un compte email Free à votre abonnement Freebox (ou a un compte Accès Libre) actif : Connectez-vous à votre  Espace Abonné  à l'aide de votre identifiant et du mot de passe associé. A la rubrique  Mon abonnement ,   trouvez  Comptes emails  et cliquez sur  Rattacher un compte email . Indiquez l’identifiant et le mot de passe du compte devant être rattaché et validez votre demande."
https://assistance.free.fr/articles/free-flex-consulter-mes-factures-1064,Free Flex : consulter mes factures,"Facture du téléphone La facture de votre téléphone pour une commande avec Free Flex est mise à disposition dans votre  Espace Abonné Mobile  à la rubrique  Mon téléphone > Gérer mes mobiles > Gérer mon offre Free Flex . Si vous  achetez votre mobile  durant les 24 mois, cette facture vous sera demandée en cas de  SAV  ou de  garantie . Factures mensuelles Tant que vous êtes abonné à un forfait mobile Free, vous recevrez une facture unique comprenant : les mensualités de votre forfait mobile Free (Forfait Free ou Série Free), les loyers de votre téléphone. Vos factures mensuelles sont disponibles dans votre  Espace Abonné Mobile  à la rubrique  Mon forfait mobile  puis  Conso et factures .  "
https://assistance.free.fr/articles/disney-plus-resilier-mon-abonnement-207,Disney+ : résilier mon abonnement,"Rendez-vous dans votre  Espace Abonné  et identifiez-vous à l'aide de vos identifiants Freebox. À la rubrique  Télévision , cliquez sur  Disney+ . Cliquez sur le bouton  Je résilie mon offre Disney+  et laissez-vous guider. Si vous disposez d'un abonnement à Disney+ souscrit directement depuis leur site, vous devrez vous y rendre pour résilier votre accès.  "
https://assistance.free.fr/articles/application-espace-abonne-pour-freebox-quest-ce-que-cest--1316,Application Espace Abonné pour Freebox : qu'est-ce que c'est ?,"Disponible pour smartphones  Android  et  iOS , l’application  Espace Abonné pour Freebox  vous permet à tout moment de : Suivre vos commandes, Consulter, télécharger et payer vos factures, Mettre à jour vos coordonnées bancaires et changer de mode de paiement, Choisir le mode de réception de vos factures, Accéder à la rubrique Assistance, Modifier vos informations et données personnelles, Rester informé grâce au centre de notifications, Et bien plus à venir !"
https://assistance.free.fr/articles/pack-securite-en-cas-de-coupure-de-courant-1334,Pack Sécurité : en cas de coupure de courant,"En cas de coupure de courant, le système d'alarme reste  pleinement fonctionnel  grâce aux piles présentes dans le module sécurité inséré dans le Server Delta. En revanche, la caméra Wi-Fi ne sera plus accessible pendant la coupure, ne fonctionnant pas sur batterie mais sur secteur. Les alertes SMS et appels vocaux ne sont pas disponibles en cas de coupure de courant. Vous recevrez uniquement une notification dans ce cas. Si vous constatez que la sirène n'est pas fonctionnelle lors d'une coupure de courant, vérifiez le niveau des piles dans le module sécurité du Server Delta."
https://assistance.free.fr/articles/lantispam-voix-quest-ce-que-cest--883,L'Antispam voix : qu'est-ce que c'est ?,"Le service  Antispam voix  permet le blocage intelligent d'appels entrants à caractères douteux (arnaques, hameçonnages, etc.).  Par exemple, certains appels font sonner une seule fois votre téléphone pour vous inciter à rappeler un numéro surtaxé, ou d'autres vous laissent un faux message de livraison qui chercherait soi-disant à vous remettre un colis...  Ce service,  activé par défaut , filtre les appels entrants en se basant sur une liste établie par Free et bloque autant que possible les nuisances liées à ce type d'appels non sollicités.  Vous pouvez si vous le souhaitez désactiver ou paramétrer ce service depuis votre  Espace Abonné Mobile  : À la rubrique  Mon forfait mobile , cliquez sur  Mes services . Trouvez  Anti-spam voix  et cliquez pour désactiver (ou réactiver) le service. Sélectionnez l'icône d'édition pour choisir de rediriger les appels concernés vers la messagerie vocale (choix par défaut), permettant à un appelant légitime de vous laisser un message vocal."
https://assistance.free.fr/articles/disney-plus-mabonner-au-service-236,Disney+ : m'abonner au service,"Depuis votre ordinateur Depuis votre  Espace Abonné Freebox , identifiez-vous à l'aide de vos identifiants Freebox, puis : A la rubrique  Télévision , cliquez sur  Disney+ . Cliquez sur le bouton  Je souscris . Vous serez redirigé vers le site de Disney+ pour créer votre compte Disney+. Depuis votre téléviseur  Une fois votre Freebox  Player Mini 4K  allumé : Rendez-vous à la chaîne  132  ou lancez l' application Disney+  à l'aide de votre télécommande Freebox.  Appuyez sur le bouton  OK  et laissez-vous guider (votre  code d'achat  vous sera demandé). Si vous disposez déjà d'un abonnement Disney+, il est inutile de souscrire à nouveau : utilisez votre compte existant sur votre Freebox compatible (votre abonnement continuera à être facturé par Disney+)."
https://assistance.free.fr/articles/messagerie-vocale-free-mobile-creer-mon-code-dacces-a-distance-941,Messagerie vocale Free Mobile : créer mon code d'accès à distance,"Afin de sécuriser votre messagerie vocale et d'y accéder depuis l'étranger ou depuis un autre téléphone, vous devez  créer un code d'accès. Depuis votre téléphone : Composez le  666  pour accéder à votre messagerie vocale. Appuyez sur  8  pour gérer votre messagerie. Appuyez sur  1  afin de modifier votre code d'accès. Il vous est demandé de saisir le code souhaité par 2 fois. Votre code d'accès à distance est défini (ou modifié). Depuis votre Espace Abonné : Rendez-vous sur votre  Espace Abonné Mobile  à l’aide de vos identifiants. À la rubrique  Mon forfait mobile , cliquez sur  Messagerie vocale . Dans  Personnalisation  sélectionnez  Protéger la consultation extérieure de ma messagerie par code . Dans le champ  Code d'accès , renseignez le code de votre choix (composé de 4 à 10 chiffres). Validez en cliquant sur  Protéger ma messagerie ."
https://assistance.free.fr/articles/acheter-en-ligne-avec-internet-plus-1226,Acheter en ligne avec Internet+,Le service Internet+ a pris fin le 30 septembre 2022.
https://assistance.free.fr/articles/location-de-telephone-les-documents-qui-justifient-ma-commande-957,Location de téléphone : les documents qui justifient ma commande,Cet article ne concerne pas la location avec option d'achat proposée dans le cadre de  Free Flex . Le bon de commande. Les factures mensuelles sur lesquelles les loyers sont indiqués. L'apport initial lors de la souscription.
https://assistance.free.fr/articles/suivre-lavancement-de-ma-reparation-suivi-rma-984,Suivre l'avancement de ma réparation (suivi RMA),"Le suivi s'effectue sur le site du  réparateur agréé par la marque . Cliquez sur le lien correspondant à l'organisme en charge de la réparation de votre téléphone, selon sa marque : SBE  (Huawei, LG, Motorola, Samsung, Sony, Nokia, Honor, Oppo) CEAT  (VIVO, Xiaomi Mi, Realme) CORDON  (Motorola, Crosscall) Save Store , uniquement pour les téléphones achetés (Huawei, Samsung, Sony et ZTE) ANOVO  (Alcatel / TCL) Apple  (iPhone) Wiko  (Wiko) Europa Connection  (One Plus) Tous les téléphones reconditionnés chez  Phone Recycle Solution  ou  Recommerce    "
